year,make,model,trim,body,transmission,vin,state,condition,odometer,color,interior,seller,mmr,sellingprice,saledate
2013,Mercedes-Benz,S-Class,S550,Sedan,automatic,wddng7db4da522092,nv,4.1,21066,white,black,"rab motors",22200,22500,Thu Jun 11 2015 07:00:00 GMT-0700 (PDT)
2013,Nissan,Altima,2.5,Sedan,automatic,1n4al3ap8dc185272,nj,3.3,27999,black,black,"nissan-infiniti lt",13800,8600,Wed Mar 18 2015 02:30:00 GMT-0700 (PDT)
2013,Nissan,Altima,2.5,Sedan,automatic,1n4al3ap5dc101926,il,4,22209,beige,tan,"nissan-infiniti lt",15400,19000,Thu Mar 19 2015 03:00:00 GMT-0700 (PDT)
2012,BMW,5 Series,528i xDrive,Sedan,,wbaxh5c51cdw10379,oh,4.3,33493,gray,black,"financial services remarketing (lease)",26300,26500,Tue Jun 16 2015 02:30:00 GMT-0700 (PDT)
2012,BMW,5 Series,550i xDrive,Sedan,automatic,wbafu9c5xcc787324,oh,3.8,52777,black,black,"financial services remarketing (lease)",32800,32100,Tue May 19 2015 02:30:00 GMT-0700 (PDT)
2012,Ford,Edge,SEL,SUV,automatic,2fmdk4jc3cba56881,ny,3.7,24318,red,tan,"ford motor credit company,llc",13350,13100,Wed Jun 10 2015 02:20:00 GMT-0700 (PDT)
2012,Ford,Edge,Limited,SUV,automatic,2fmdk3kc3cba88643,mn,2.6,41162,red,brown,"ford motor credit company,llc",22300,19700,Wed Jun 17 2015 03:00:00 GMT-0700 (PDT)
1996,Nissan,Maxima,SE,Sedan,,jn1ca21d9tt149598,nj,1,138717,beige,tan,"lester glenn buick",800,200,Wed May 20 2015 05:00:00 GMT-0700 (PDT)
1994,,,,,,1ftef15n7rna51462,tn,1,1,white,—,"titlemaxcookeville tn1",1375,350,Tue Mar 17 2015 03:00:00 GMT-0700 (PDT)
2013,Mercedes-Benz,C-Class,C250 Sport,Sedan,automatic,wddgf4hbxdr255742,nv,3.7,28613,black,black,"mercedes-benz financial services",21200,20000,Thu Jun 11 2015 07:00:00 GMT-0700 (PDT)
2013,Mercedes-Benz,C-Class,C250,Coupe,automatic,wddgj4hb5dg015105,nv,3.7,22349,black,black,"mercedes-benz financial services",23100,23000,Thu Jun 11 2015 07:00:00 GMT-0700 (PDT)
2013,Mercedes-Benz,E-Class,E350 Sport,Sedan,automatic,wddhf5kb1da712942,nv,3.9,16304,white,black,"mercedes-benz financial services",29900,28500,Thu Jun 11 2015 07:00:00 GMT-0700 (PDT)
2013,Mercedes-Benz,E-Class,E350 Sport,Sedan,automatic,wddhf5kb1da740966,nv,3.7,26038,—,black,"mercedes-benz financial services",28300,28250,Thu Jun 11 2015 07:00:00 GMT-0700 (PDT)
2013,Mercedes-Benz,E-Class,E350 Sport,Sedan,automatic,wddhf5kb5da703547,nv,3.7,12742,white,black,"mercedes-benz financial services",30500,29500,Thu Jun 11 2015 07:00:00 GMT-0700 (PDT)
2013,Mercedes-Benz,E-Class,E350 Sport,Sedan,automatic,wddhf5kbxda693257,nv,3.8,24686,black,black,"mercedes-benz financial services",28500,27000,Thu Jun 11 2015 07:00:00 GMT-0700 (PDT)
2013,Mercedes-Benz,S-Class,S550,Sedan,automatic,wddng7db3da510404,nv,3.8,20848,black,black,"mercedes-benz financial services",50900,49500,Thu Jun 11 2015 07:00:00 GMT-0700 (PDT)
2013,Mercedes-Benz,S-Class,S550,Sedan,automatic,wddng7db5da524000,nv,3.5,14786,—,black,"mercedes-benz financial services",52400,50250,Thu Jun 11 2015 07:00:00 GMT-0700 (PDT)
2013,Mercedes-Benz,S-Class,S550,Sedan,automatic,wddng7db7da503357,nv,3.8,20431,black,off-white,"mercedes-benz financial services",51000,48500,Thu Jun 11 2015 07:00:00 GMT-0700 (PDT)
2013,Mercedes-Benz,S-Class,S550,Sedan,automatic,wddng7db2da497385,nv,4.2,17653,—,brown,"mercedes-benz financial services",51700,51500,Thu Jun 11 2015 07:00:00 GMT-0700 (PDT)
2012,BMW,3 Series,328i,Convertible,automatic,wbadw7c54ce729669,nv,3.9,51300,silver,tan,"financial services remarketing (lease)",24600,22500,Thu May 14 2015 07:30:00 GMT-0700 (PDT)
2012,BMW,3 Series,328i,Sedan,automatic,wba3a5c50cf258970,fl,4.9,37245,brown,—,"financial services remarketing (lease)",33300,35800,Wed Jun 17 2015 02:40:00 GMT-0700 (PDT)
2012,MINI,Cooper,Base,Hatchback,automatic,wmwsu3c54ct261797,nv,4.4,26884,white,black,"bmw mini financial services",13650,12300,Thu Mar 19 2015 07:00:00 GMT-0700 (PDT)
2012,Mercedes-Benz,C-Class,C250 Sport,Sedan,automatic,wddgf4hb9cr202562,nv,3.8,36388,—,gray,"mercedes-benz financial services",18950,17250,Thu Jun 11 2015 07:00:00 GMT-0700 (PDT)
2012,Mercedes-Benz,E-Class,E350 Luxury,Sedan,automatic,wddhf5kb5ca622417,nv,3.5,21395,black,black,"mercedes-benz financial services",27300,26250,Thu Jun 11 2015 07:00:00 GMT-0700 (PDT)
2012,Mercedes-Benz,E-Class,E350 Luxury,Sedan,automatic,wddhf5kbxca639665,nv,3.9,28599,—,black,"mercedes-benz financial services",28600,26000,Fri Apr 17 2015 04:00:00 GMT-0700 (PDT)
2012,Mercedes-Benz,E-Class,E350 Luxury,Sedan,automatic,wddhf5kb1ca575418,nv,3.4,19826,gray,black,"mercedes-benz financial services",27400,26500,Thu Jun 11 2015 07:00:00 GMT-0700 (PDT)
2012,Nissan,Altima,2.5 S,Sedan,automatic,1n4al2apxcn471721,ca,2.3,30861,gray,black,"nissan-infiniti lt",13100,10750,Tue Mar 17 2015 05:30:00 GMT-0700 (PDT)
2012,Nissan,Altima,2.5 S,Sedan,automatic,1n4al2ap2cn525481,fl,3,37410,white,black,"nissan-infiniti lt",12650,17800,Tue Mar 17 2015 02:30:00 GMT-0700 (PDT)
2012,Nissan,Altima,2.5 S,Sedan,automatic,1n4al2ap8cn579318,fl,3.5,38517,white,black,"nissan-infiniti lt",12600,15800,Tue Mar 17 2015 02:30:00 GMT-0700 (PDT)
2012,Nissan,Maxima,3.5 S,Sedan,automatic,1n4aa5ap2cc844687,pa,3.5,27588,black,black,"nissan-infiniti lt",14800,13300,Fri Jun 05 2015 02:00:00 GMT-0700 (PDT)
2012,Nissan,Maxima,3.5 SV,Sedan,automatic,1n4aa5ap1cc815794,fl,2.9,29549,white,black,"nissan-infiniti lt",18350,17000,Tue Mar 17 2015 02:30:00 GMT-0700 (PDT)
2012,Nissan,Rogue,S,SUV,automatic,jn8as5mv0cw388516,pa,2.9,34296,gray,gray,"nissan-infiniti lt",14400,13300,Thu May 28 2015 06:00:00 GMT-0700 (PDT)
2012,Nissan,Rogue,SV,SUV,automatic,jn8as5mt1cw255908,fl,3.1,38917,blue,gray,"nissan-infiniti lt",14900,13400,Tue Mar 17 2015 02:30:00 GMT-0700 (PDT)
2008,Mercury,Mountaineer,Premier,SUV,automatic,4m2eu48818uj17032,nj,3.4,167035,white,beige,"onemain remarketing",1950,4500,Tue Mar 17 2015 03:05:00 GMT-0700 (PDT)
2007,Ford,Explorer Sport Trac,Limited,Crew Cab,automatic,1fmeu33837ua38401,ca,2.6,96197,gray,black,"autonet trading",10600,12000,Wed Mar 18 2015 05:30:00 GMT-0700 (PDT)
2007,Saab,9-3,2.0T,Convertible,manual,ys3fd76y976001894,nj,2.7,91882,silver,black,"victory auto group llc",4900,4350,Wed May 20 2015 02:30:00 GMT-0700 (PDT)
2007,Volvo,V50,T5,Wagon,manual,yv1mj682872289449,nj,2.7,143636,blue,black,"onemain remarketing",5025,3400,Tue Mar 17 2015 03:00:00 GMT-0700 (PDT)
2014,Ford,Edge,SEL,SUV,automatic,2fmdk4jc6eba68820,mn,2.6,27103,—,gray,"avis budget group",22900,19500,Wed Mar 18 2015 03:00:00 GMT-0700 (PDT)
2014,Ford,F-150,XL,Regular Cab,automatic,1ftnf1cf4ekd17687,ca,4.2,4030,white,gray,"u-haul fleet sales",17850,17500,Wed Jun 03 2015 05:30:00 GMT-0700 (PDT)
2014,Ford,F-150,XL,Regular Cab,automatic,1ftnf1cf9ekd18723,ca,4.3,9208,white,gray,"u-haul fleet sales",17650,16900,Wed Jun 17 2015 05:30:00 GMT-0700 (PDT)
2014,Ford,Focus,SE,Sedan,automatic,1fadp3f25el211875,tx,3.9,34020,red,black,"ars/avis budget group",11900,29600,Wed Mar 18 2015 02:30:00 GMT-0700 (PDT)
2014,Infiniti,QX80,Base,SUV,automatic,jn8az2nd7e9750343,ca,4.6,29090,white,black,"nissan north america inc.",50400,46500,Tue Jun 16 2015 05:30:00 GMT-0700 (PDT)
2014,Kia,Soul,+,Wagon,automatic,kndjp3a51e7076062,ca,5,9458,gray,black,"kia motors america, inc",14600,19000,Tue Mar 17 2015 05:30:00 GMT-0700 (PDT)
2014,Mercedes-Benz,SL-Class,SL550,Convertible,automatic,wddjk7da6ef021374,nv,4.7,5113,red,gray,"mercedes-benz financial services",80000,78000,Thu Jun 11 2015 07:00:00 GMT-0700 (PDT)
2014,Nissan,Versa Note,1.6 SV,Hatchback,manual,3n1ce2cp6el417736,ca,4.3,5747,silver,black,"nissan north america inc.",11650,25000,Tue Mar 17 2015 05:30:00 GMT-0700 (PDT)
2013,Dodge,Grand Caravan,SXT,Minivan,automatic,2c4rdgcg5dr790548,ca,3.6,31258,gray,black,"the hertz corporation",13250,11500,Thu May 28 2015 05:00:00 GMT-0700 (PDT)
2013,Ford,Fusion,SE,Sedan,automatic,3fa6p0hr9dr234464,mi,2.7,16423,red,black,"ford motor credit company,llc",16250,26800,Thu Mar 19 2015 02:00:00 GMT-0700 (PDT)
2013,Ford,Fusion,SE,Sedan,automatic,3fa6p0hr6dr197700,tn,4.3,32060,black,gray,"wholesale inc # 2",22500,20700,Wed Jun 03 2015 03:30:00 GMT-0700 (PDT)
2014,Chevrolet,Silverado 1500,LT,Double Cab,automatic,1gcrcrec7ez252546,fl,3.9,1,black,black,"capital bank",27200,4000,Wed Mar 18 2015 09:00:00 GMT-0700 (PDT)
2011,Chevrolet,HHR,LT,Wagon,automatic,3gnbabfw5bs646926,co,4,56154,silver,black,"valley fcu",7400,8200,Tue Jun 16 2015 05:00:00 GMT-0700 (PDT)
2009,Ford,Escape,Limited,SUV,automatic,1fmcu04g89ka87992,mi,1.9,86609,gray,black,"advia credit union",9525,7000,Thu May 21 2015 02:30:00 GMT-0700 (PDT)
2005,,,,,automatic,2d4fv48v75h166685,wi,1.7,88883,silver,gray,"honor finance",4500,4400,Wed Mar 18 2015 03:00:00 GMT-0700 (PDT)
2001,Mercedes-Benz,E-Class,E320,Sedan,automatic,wdbjf65j91b344566,fl,2,1,gold,beige,"mercedes-benz of pompano",4325,1500,Tue Mar 17 2015 11:05:00 GMT-0700 (PDT)
2014,Hyundai,Santa Fe,GLS,SUV,automatic,km8smdhfxeu047206,nj,1,1,gray,gray,"enterprise vehicle exchange / tra / rental / tulsa",11750,1300,Wed Jun 10 2015 05:00:00 GMT-0700 (PDT)
2014,Nissan,Altima,2.5 S,Sedan,automatic,1n4al3ap0en205858,tx,3.6,13406,—,black,"nissan motor acceptance corporation",15300,13600,Tue Apr 21 2015 02:15:00 GMT-0700 (PDT)
2013,Chevrolet,Impala,LTZ,Sedan,automatic,2g1wc5e39d1222489,il,2.6,72644,silver,gray,"the hertz corporation",9425,9000,Thu Jun 04 2015 03:30:00 GMT-0700 (PDT)
2013,Infiniti,M,M37,Sedan,automatic,jn1by1ap3dm511285,tx,3.3,35784,purple,tan,"avis corporation",27000,25800,Wed May 27 2015 03:15:00 GMT-0700 (PDT)
2012,Honda,Accord,SE,Sedan,automatic,1hgcp2f69ca107242,il,2.7,30265,silver,black,"ahfc/honda lease trust/hvt, inc. eot",13900,13700,Thu Mar 19 2015 03:00:00 GMT-0700 (PDT)
2014,BMW,M5,Base,Sedan,automatic,wbsfv9c58ed593011,fl,3.7,14346,black,black,"the hertz corporation",73000,69701,Tue Jun 02 2015 05:00:00 GMT-0700 (PDT)
2012,Infiniti,G Sedan,G25,G Sedan,automatic,jn1dv6ap6cm811335,tx,2.8,30280,gray,black,"nissan infiniti lt",16900,16000,Wed May 27 2015 03:30:00 GMT-0700 (PDT)
2012,Mercedes-Benz,C-Class,C300 Luxury 4MATIC,Sedan,automatic,wddgf8bb6cr229105,oh,3.7,36448,white,black,"mercedes-benz financial services",20600,18250,Tue Jun 16 2015 02:30:00 GMT-0700 (PDT)
2012,Mercedes-Benz,E-Class,E350 Luxury,Sedan,automatic,wddhf5kbxca581797,ca,2.6,33937,—,black,"mercedes-benz financial services",27100,21750,Tue May 12 2015 05:30:00 GMT-0700 (PDT)
2012,Mercedes-Benz,E-Class,E350 Luxury,Sedan,automatic,wddhf5kb1ca599413,ca,1.9,17446,silver,black,"mercedes-benz financial services",29600,20750,Tue May 12 2015 05:30:00 GMT-0700 (PDT)
2012,Mercedes-Benz,SLK-Class,SLK350,Convertible,automatic,wddpk5ha7cf022927,ca,2.6,20283,silver,—,"mercedes-benz financial services",33800,27500,Tue May 12 2015 05:30:00 GMT-0700 (PDT)
2012,Nissan,Altima,2.5 S,Sedan,,1n4al2ap9cc171082,pa,3.1,29286,black,black,"nissan-infiniti lt",13150,15600,Fri Mar 20 2015 02:00:00 GMT-0700 (PDT)
2012,Nissan,Altima,2.5,Sedan,,1n4al2ap3cn510391,pa,4.2,25878,black,beige,"nissan-infiniti lt",17200,18000,Fri Jun 19 2015 02:00:00 GMT-0700 (PDT)
2012,Nissan,Frontier,SL,Crew Cab,,1n6ad0ev1cc440158,pa,4.7,30634,white,gray,"nissan-infiniti lt",23800,11600,Fri Mar 20 2015 02:00:00 GMT-0700 (PDT)
2012,Nissan,Maxima,3.5 S,Sedan,,1n4aa5ap6cc843140,pa,4.4,25704,white,black,"nissan-infiniti lt",18650,13300,Fri Mar 20 2015 02:00:00 GMT-0700 (PDT)
2012,Nissan,Murano,SL,SUV,,jn8az1mw4cw206183,pa,4.2,38927,white,beige,"nissan-infiniti lt",22100,11100,Fri Mar 20 2015 02:00:00 GMT-0700 (PDT)
2012,Nissan,Sentra,2.0 SR,Sedan,,3n1ab6ap2cl650455,pa,4.1,24653,blue,gray,"nissan-infiniti lt",11650,6600,Fri Mar 20 2015 02:00:00 GMT-0700 (PDT)
2012,Subaru,Legacy,2.5i Limited PZEV,Sedan,,4s3bmbk68c3015035,pa,2.7,31428,gray,black,"jpmorgan chase bank,n.a.",17050,12200,Fri May 22 2015 02:00:00 GMT-0700 (PDT)
2012,Toyota,Prius c,Two,Hatchback,automatic,jtdkdtb3xc1503359,ca,3.5,46881,black,gray,"california rent-a-car & leasing",10850,12000,Wed May 27 2015 05:30:00 GMT-0700 (PDT)
2011,Mercedes-Benz,E-Class,E350,Sedan,automatic,wddhf5gbxba277747,ca,2.5,50383,blue,gray,"mercedes-benz financial services",22500,20000,Tue May 12 2015 05:30:00 GMT-0700 (PDT)
2014,Chevrolet,Equinox,LT,SUV,automatic,2gnalcek0e6104405,wa,4.5,30564,gold,black,"avis corporation",18150,17500,Wed Jun 03 2015 05:30:00 GMT-0700 (PDT)
2007,Volkswagen,New Beetle,2.5 PZEV,Hatchback,automatic,3vwpg31c77m501217,ca,2.8,1,off-white,beige,"first credit finance",6550,2200,Wed Mar 18 2015 05:30:00 GMT-0700 (PDT)
2005,Nissan,Altima,2.5 S,Sedan,automatic,1n4al11d25n464099,ca,2.5,153639,blue,gray,"bmw of murrieta",2350,1750,Tue Apr 21 2015 05:30:00 GMT-0700 (PDT)
2014,Ford,Expedition,Limited,SUV,automatic,1fmju1k53eef29066,ca,1,21550,silver,gray,"enterprise vehicle exchange / tra / rental / tulsa",34400,15000,Tue May 26 2015 06:00:00 GMT-0700 (PDT)
2014,Ford,Expedition,EL King Ranch,SUV,automatic,1fmjk1j57eef63874,mi,4.9,16039,blue,tan,"ford motor credit company",19400,19200,Thu Jun 11 2015 02:00:00 GMT-0700 (PDT)
2014,Ford,Fusion,SE,Sedan,automatic,3fa6p0h97er196024,co,4.2,33807,gray,black,"ars/enterprise",14050,15600,Wed Jun 17 2015 04:15:00 GMT-0700 (PDT)
2014,Ford,Fusion,Titanium,Sedan,automatic,3fa6p0k98er222056,mi,3.7,33594,gray,black,"ars/avis budget group",19000,16800,Thu Mar 26 2015 02:00:00 GMT-0700 (PDT)
2015,Chrysler,200,Limited,Sedan,automatic,1c3cccab6fn608417,or,2,7767,gray,black,"enterprise vehicle exchange / tra / rental / tulsa",16600,8000,Tue Mar 17 2015 04:31:00 GMT-0700 (PDT)
2014,Mercedes-Benz,C-Class,C300 Sport 4MATIC,Sedan,automatic,wddgf8ab7er316189,oh,3.7,10194,silver,black,"mercedes-benz financial services",28200,25250,Tue Jun 16 2015 02:30:00 GMT-0700 (PDT)
2014,Mercedes-Benz,CLA-Class,CLA45 AMG,Sedan,automatic,wddsj5cbxen113924,ca,1,9407,white,—,"mercedes-benz financial services",50400,29250,Tue Mar 17 2015 06:00:00 GMT-0700 (PDT)
2014,Mercedes-Benz,C-Class,C300 Sport 4MATIC,Sedan,automatic,wddgf8ab8ea936337,oh,3.7,5670,black,black,"mercedes-benz financial services",29300,25750,Tue Jun 02 2015 02:30:00 GMT-0700 (PDT)
2014,Mercedes-Benz,C-Class,C300 Sport 4MATIC,Sedan,automatic,wddgf8ab2ea968118,oh,4.3,9480,black,black,"mercedes-benz financial services",28400,25500,Tue Jun 16 2015 02:30:00 GMT-0700 (PDT)
2013,Chevrolet,Malibu,LTZ,Sedan,automatic,1g11h5sa2df275736,tn,4.1,69850,gray,black,"the hertz corporation",11200,12000,Wed Jun 17 2015 03:30:00 GMT-0700 (PDT)
2013,Dodge,Grand Caravan,SXT,Minivan,automatic,2c4rdgcg8dr685437,fl,3.7,68908,black,black,"the hertz corporation",10650,11700,Tue Jun 16 2015 02:15:00 GMT-0700 (PDT)
2013,Ford,Fusion,Titanium,Sedan,automatic,3fa6p0k95dr241484,mi,4.8,25657,gray,black,"ford motor credit company,llc",21300,23200,Wed Jun 17 2015 03:00:00 GMT-0700 (PDT)
2013,Infiniti,QX,QX56,SUV,automatic,jn8az2ne3d9041948,la,4.2,62779,purple,beige,"the hertz corporation",35500,39300,Tue Jun 02 2015 17:00:00 GMT-0700 (PDT)
2013,Lincoln,MKZ,Base,Sedan,automatic,3ln6l2j9xdr805404,mi,4.6,13085,white,beige,"ford motor credit company,llc",24100,23000,Thu Jun 04 2015 02:00:00 GMT-0700 (PDT)
2013,Mercedes-Benz,C-Class,C300 Sport 4MATIC,Sedan,automatic,wddgf8ab8dr255367,oh,3.6,27737,—,black,"mercedes-benz financial services",23600,21250,Tue Jun 16 2015 02:30:00 GMT-0700 (PDT)
2013,Mercedes-Benz,E-Class,E350 Sport 4MATIC,Sedan,automatic,wddhf8jb6da741453,oh,3.4,20166,—,black,"mercedes-benz financial services",31100,26500,Tue May 26 2015 02:30:00 GMT-0700 (PDT)
2013,Mercedes-Benz,E-Class,E550 Sport 4MATIC,Sedan,automatic,wddhf9bb1da706775,oh,4.2,28152,gray,—,"mercedes-benz financial services",44200,38750,Tue Jun 16 2015 02:30:00 GMT-0700 (PDT)
2013,Mercedes-Benz,E-Class,E350 Sport 4MATIC,Sedan,automatic,wddhf8jb1da748312,oh,3.7,31384,—,black,"mercedes-benz financial services",29200,26250,Tue May 26 2015 02:30:00 GMT-0700 (PDT)
2015,Volvo,S60,T5 Drive-E,Sedan,,yv140mfb0f1314665,ga,4.3,17140,black,black,"volvo na rep/world omni",22500,20000,Thu May 28 2015 03:00:00 GMT-0700 (PDT)
2014,Ford,F-150,XLT,SuperCrew,automatic,1ftfw1cf4ekd70894,tx,4.1,25884,—,gray,"ars/enterprise",23400,23400,Thu Jan 29 2015 02:30:00 GMT-0800 (PST)
2014,Ford,F-150,XLT,SuperCrew,automatic,1ftew1cmxeke71156,ca,4.3,18481,white,gray,"enterprise vehicle exchange/orange",23700,25100,Wed Feb 04 2015 04:30:00 GMT-0800 (PST)
2014,Ford,F-150,XL,Regular Cab,automatic,1ftnf1cf2ekd16621,tx,3.9,12734,white,gray,"u-haul international",18200,18000,Wed Feb 04 2015 02:00:00 GMT-0800 (PST)
2014,Ford,F-150,XL,Regular Cab,automatic,1ftnf1cf1ekd17579,fl,3.5,8007,white,gray,"u-haul",18700,18400,Thu Jan 29 2015 01:15:00 GMT-0800 (PST)
2014,Ford,F-150,XL,Regular Cab,automatic,1ftnf1cf3ekd16479,fl,4.1,10125,white,gray,"u-haul",18600,18400,Thu Jan 29 2015 01:15:00 GMT-0800 (PST)
2014,Ford,F-150,XL,Regular Cab,automatic,1ftnf1cf6ekd17836,tx,5,7049,white,gray,"u-haul international",18450,18700,Wed Feb 04 2015 02:00:00 GMT-0800 (PST)
2014,Ford,F-150,XLT,SuperCrew,automatic,1ftfw1ct1ekd04082,tx,3.3,27012,red,tan,"ford motor credit company,llc",24100,16500,Wed Feb 04 2015 02:30:00 GMT-0800 (PST)
2014,Ford,F-150,XL,Regular Cab,automatic,1ftnf1cfxekd16477,fl,4,16613,white,gray,"u-haul",17800,18300,Thu Feb 12 2015 01:15:00 GMT-0800 (PST)
2014,Ford,F-150,XL,Regular Cab,automatic,1ftnf1cf8ekd16476,fl,4.8,8795,white,gray,"u-haul",18650,18500,Thu Jan 29 2015 01:15:00 GMT-0800 (PST)
2014,Ford,F-150,XL,Regular Cab,automatic,1ftnf1cf2ekd17834,tx,4.4,5951,white,gray,"u-haul international",18500,18400,Wed Feb 04 2015 02:00:00 GMT-0800 (PST)
2014,Ford,F-150,XLT,SuperCrew,automatic,1ftew1cm9ekd46925,fl,4.4,27944,—,tan,"avis budget group",23000,24100,Wed Feb 04 2015 02:00:00 GMT-0800 (PST)
2014,Ford,F-150,XLT,SuperCrew,automatic,1ftfw1cf1ekd11673,fl,2.1,17111,burgundy,gray,"remarketing by ge/west financial acceptance",24500,21800,Wed Jan 28 2015 01:00:00 GMT-0800 (PST)
2014,Ford,F-150,XLT,SuperCrew,automatic,1ftfw1cf8ekd11914,tx,3.7,21889,—,gray,"ars/enterprise",23900,23800,Thu Jan 29 2015 02:30:00 GMT-0800 (PST)
2014,Ford,F-150,XL,Regular Cab,automatic,1ftnf1cf0ekd18545,tx,4.9,4241,white,gray,"u-haul international",18600,18100,Wed Feb 18 2015 02:00:00 GMT-0800 (PST)
2014,Ford,F-150,XL,Regular Cab,automatic,1ftnf1cf2ekd18546,tx,4.9,3416,white,gray,"u-haul international",18650,18400,Wed Feb 04 2015 02:00:00 GMT-0800 (PST)
2014,Ford,Fiesta,SE,Sedan,automatic,3fadp4bj2em117647,ca,4.4,14639,red,black,"ford motor credit company,llc pd",10650,10000,Thu Feb 12 2015 04:00:00 GMT-0800 (PST)
2014,Ford,F-150,SVT Raptor,SuperCrew,automatic,1ftfw1r67efc61698,tn,5,5678,—,black,"harold mathews nissan inc",54000,54600,Wed Jan 28 2015 02:30:00 GMT-0800 (PST)
2014,Ford,Fiesta,SE,Hatchback,automatic,3fadp4ej9em191398,fl,4.2,31084,—,black,"avis budget group",10500,11000,Wed Feb 04 2015 02:00:00 GMT-0800 (PST)
2014,Ford,Fiesta,SE,Hatchback,automatic,3fadp4ej6em151926,pa,3.5,28498,black,black,"tdaf remarketing",10750,9600,Wed Jan 28 2015 01:30:00 GMT-0800 (PST)
2014,Ford,Fiesta,S,Hatchback,automatic,3fadp4tj2em236247,ca,2.2,2792,silver,black,"tradewinds remarketing",9550,6500,Wed Jan 28 2015 04:30:00 GMT-0800 (PST)
2014,Ford,F-250 Super Duty,Lariat,Crew Cab,automatic,1ft7w2bt9eeb74403,fl,4.2,24682,—,tan,"ford motor credit company,llc",46500,49000,Wed Feb 18 2015 02:00:00 GMT-0800 (PST)
2014,Ford,F-150,XLT,SuperCab,automatic,1ftfx1ef0efb18840,tn,4.4,14593,white,gray,"midtown motors",26300,22900,Wed Jan 28 2015 02:30:00 GMT-0800 (PST)
2014,Ford,Fiesta,SE,Sedan,automatic,3fadp4bjxem241083,nv,4.6,7042,silver,black,"ford motor credit company,llc",11000,11300,Fri Jan 30 2015 04:00:00 GMT-0800 (PST)
2014,Ford,F-150,XLT,SuperCrew,,1ftfw1ef1eke24620,ca,5,18501,red,gray,"enterprise veh exchange/rental",28100,27500,Thu Jan 29 2015 03:30:00 GMT-0800 (PST)
2014,Ford,F-250 Super Duty,XLT,Crew Cab,automatic,1ft7w2bt8eeb35740,tx,3.8,36260,—,gray,"ars/enterprise",35200,34000,Thu Jan 29 2015 02:30:00 GMT-0800 (PST)
2014,Ford,Fiesta,SE,Sedan,automatic,3fadp4bj7em117482,tx,3,12697,green,black,"ford motor credit company,llc",10850,10000,Wed Feb 04 2015 02:30:00 GMT-0800 (PST)
2014,Ford,Fiesta,S,Hatchback,automatic,3fadp4tj3em183252,nv,4.8,18257,black,black,"ford motor credit company,llc",9225,10100,Fri Jan 30 2015 04:00:00 GMT-0800 (PST)
2014,Ford,Fiesta,SE,Hatchback,automatic,3fadp4ej4em111506,md,1,19475,black,gray,"enterprise-tra",10900,5300,Tue Feb 03 2015 05:00:00 GMT-0800 (PST)
2014,Ford,Fiesta,SE,Sedan,automatic,3fadp4bj6em102844,mo,3.9,30378,white,black,"ars/enterprise",10250,10300,Tue Feb 03 2015 03:00:00 GMT-0800 (PST)
2014,Ford,Fiesta,SE,Hatchback,automatic,3fadp4ej8em236315,mn,4.8,13577,black,black,"avis budget group",11050,10900,Wed Feb 11 2015 02:00:00 GMT-0800 (PST)
2014,Ford,F-150,XLT,SuperCab,automatic,1ftfx1et1efc02042,tn,5,12170,white,gray,"midtown motors",26200,23000,Wed Jan 28 2015 02:30:00 GMT-0800 (PST)
2014,Ford,F-150,STX,SuperCrew,automatic,1ftfw1ef3ekd45451,mo,4.8,6503,red,black,"ford motor credit company,llc",28800,29700,Tue Feb 03 2015 03:00:00 GMT-0800 (PST)
2014,Ford,Fiesta,SE,Hatchback,automatic,3fadp4ej2em148960,mo,3.7,31565,white,black,"ars/enterprise",10500,10500,Tue Feb 03 2015 03:00:00 GMT-0800 (PST)
2014,Ford,Fiesta,SE,Hatchback,,3fadp4ej6em237477,on,4.7,21877,gray,black,"ford motor company of canada",11350,11000,Tue Jan 27 2015 02:00:00 GMT-0800 (PST)
2014,Ford,F-150,XLT,SuperCrew,automatic,1ftfw1et7efb18603,tn,5,19970,—,gray,"midtown motors",28000,25700,Wed Jan 28 2015 02:30:00 GMT-0800 (PST)
2014,Ford,Fiesta,SE,Sedan,automatic,3fadp4bjxem154512,tx,4.4,31252,silver,black,"ars/avis budget group",10250,10500,Wed Feb 04 2015 01:30:00 GMT-0800 (PST)
2014,Ford,Fiesta,SE,Hatchback,manual,3fadp4ee9em177469,mi,4.6,3239,gray,black,"remarketing by ge/manheim detroit",9725,10400,Thu Jan 29 2015 01:30:00 GMT-0800 (PST)
2014,Ford,F-150,SVT Raptor,SuperCrew,,1ftfw1r65efb98505,tx,4.9,7105,black,black,"tdaf remarketing",53600,56600,Wed Jan 28 2015 02:00:00 GMT-0800 (PST)
2014,Ford,Fiesta,SE,Sedan,automatic,3fadp4bj7em139479,tx,2,15857,black,black,"ford motor credit company,llc",10750,8500,Wed Feb 04 2015 02:30:00 GMT-0800 (PST)
2014,Ford,F-150,XLT,SuperCrew,automatic,1ftfw1ef1efb78046,mo,4.9,15069,gold,tan,"avis budget group",28700,28700,Tue Feb 03 2015 03:00:00 GMT-0800 (PST)
2014,Ford,Fiesta,SE,Hatchback,automatic,3fadp4ej2em204332,fl,4.3,20926,—,gray,"avis budget group",10850,11600,Wed Feb 04 2015 02:00:00 GMT-0800 (PST)
